ip,status,error,timeTaken
10.0.27.200,success,,3567.82
10.0.27.112,success,,3572.72
10.0.27.115,success,,3572.10
10.0.27.142,success,,3572.77
10.0.27.207,success,,3570.58
10.0.27.174,success,,3572.92
10.0.27.160,success,,3572.76
10.0.27.127,success,,3574.90
10.0.27.177,success,,3576.76
10.0.27.110,success,,3577.66
10.0.27.117,success,,3578.63
10.0.27.132,success,,3579.77
10.0.27.114,success,,3579.31
10.0.27.139,success,,3576.70
10.0.27.197,success,,3577.24
10.0.27.144,success,,3582.06
10.0.27.198,success,,3576.59
10.0.27.238,success,,3577.38
10.0.27.195,success,,3578.73
10.0.27.223,success,,3576.65
10.0.27.204,success,,3577.89
10.0.27.173,success,,3579.22
10.0.27.119,success,,3581.77
10.0.27.141,success,,3583.67
10.0.27.199,success,,3578.92
10.0.27.222,success,,3580.42
10.0.27.211,success,,3580.49
10.0.27.213,success,,3578.61
10.0.27.180,success,,3582.19
10.0.27.186,success,,3583.26
10.0.27.172,success,,3583.91
10.0.27.208,success,,3581.90
10.0.27.123,success,,3585.58
10.0.27.232,success,,3584.20
10.0.27.221,success,,3583.28
10.0.27.128,success,,3587.22
10.0.27.152,success,,3588.38
10.0.27.216,success,,3584.77
10.0.27.205,success,,3584.63
10.0.27.233,success,,3586.02
10.0.27.234,success,,3584.46
10.0.27.239,success,,3585.95
10.0.27.201,success,,3584.86
10.0.27.226,success,,3588.59
10.0.27.236,success,,3587.81
10.0.27.181,success,,3590.55
10.0.27.224,success,,3586.22
10.0.27.235,success,,3588.94
10.0.27.219,success,,3588.80
10.0.27.231,success,,3591.95
10.0.27.217,success,,3590.99
10.0.27.225,success,,3590.39
10.0.27.210,success,,3589.70
10.0.27.228,success,,3590.92
10.0.27.215,success,,3590.63
10.0.27.146,success,,3594.66
10.0.27.244,success,,3590.98
10.0.27.113,success,,3597.42
10.0.27.220,success,,3593.94
10.0.28.11,success,,3591.92
10.0.27.242,success,,3593.77
10.0.27.237,success,,3595.59
10.0.27.241,success,,3593.68
10.0.27.240,success,,3594.93
10.0.28.6,success,,3594.46
10.0.28.5,success,,3593.97
10.0.28.1,success,,3594.84
10.0.27.214,success,,3597.17
10.0.27.253,success,,3595.37
10.0.27.230,success,,3599.34
10.0.27.218,success,,3599.11
10.0.27.227,success,,3601.30
10.0.27.251,success,,3597.52
10.0.28.7,success,,3597.18
10.0.27.252,success,,3597.18
10.0.28.2,success,,3598.40
10.0.27.245,success,,3599.23
10.0.28.17,success,,3596.75
10.0.28.8,success,,3600.46
10.0.27.243,success,,3598.81
10.0.27.203,success,,3601.84
10.0.27.209,success,,3602.80
10.0.27.248,success,,3599.46
10.0.27.202,success,,3602.39
10.0.27.254,success,,3602.49
10.0.28.18,success,,3601.56
10.0.28.9,success,,3604.87
10.0.28.15,success,,3602.27
10.0.27.249,success,,3604.41
10.0.27.212,success,,3607.15
10.0.28.20,success,,3604.01
10.0.27.246,success,,3607.47
10.0.28.3,success,,3608.35
10.0.27.247,success,,3607.48
10.0.28.31,success,,3604.95
10.0.28.22,success,,3606.75
10.0.28.4,success,,3607.58
10.0.28.30,success,,3605.90
10.0.28.10,success,,3608.57
10.0.28.16,success,,3607.54
10.0.28.13,success,,3608.71
10.0.28.24,success,,3608.68
10.0.28.28,success,,3608.14
10.0.28.12,success,,3610.07
10.0.28.21,success,,3610.35
10.0.27.250,success,,3612.59
10.0.28.23,success,,3610.67
10.0.28.14,success,,3610.75
10.0.28.48,success,,3610.27
10.0.28.43,success,,3610.60
10.0.28.32,success,,3611.50
10.0.28.19,success,,3612.99
10.0.28.27,success,,3612.72
10.0.28.0,success,,3616.08
10.0.27.206,success,,3619.71
10.0.28.37,success,,3613.62
10.0.28.29,success,,3615.01
10.0.28.33,success,,3615.09
10.0.28.54,success,,3613.99
10.0.28.36,success,,3616.51
10.0.28.60,success,,3614.76
10.0.28.42,success,,3618.03
10.0.28.105,success,,3617.23
10.0.28.61,success,,3617.09
10.0.28.79,success,,3617.62
10.0.28.46,success,,3619.10
10.0.28.44,success,,3619.35
10.0.28.41,success,,3620.17
10.0.28.67,success,,3619.16
10.0.28.34,success,,3621.44
10.0.28.35,success,,3621.37
10.0.28.26,success,,3621.00
10.0.28.45,success,,3622.34
10.0.28.39,success,,3622.08
10.0.28.38,success,,3622.55
10.0.28.65,success,,3622.10
10.0.28.47,success,,3623.34
10.0.28.52,success,,3620.77
10.0.28.90,success,,3623.41
10.0.28.66,success,,3623.80
10.0.28.95,success,,3622.49
10.0.28.75,success,,3625.75
10.0.28.102,success,,3628.38
10.0.28.84,success,,3628.66
10.0.28.100,success,,3628.51
10.0.28.40,success,,3630.90
10.0.28.93,success,,3628.61
10.0.28.89,success,,3628.86
10.0.28.76,success,,3630.67
10.0.27.255,success,,3636.99
10.0.28.99,success,,3629.82
10.0.28.101,success,,3629.52
10.0.28.51,success,,3633.93
10.0.28.71,success,,3632.45
10.0.28.81,success,,3633.06
10.0.28.56,success,,3632.85
10.0.28.97,success,,3632.74
10.0.28.96,success,,3636.05
10.0.28.57,success,,3636.83
10.0.28.85,success,,3635.52
10.0.28.94,success,,3636.36
10.0.28.72,success,,3637.50
10.0.28.88,success,,3635.46
10.0.28.91,success,,3636.51
10.0.28.58,success,,3637.34
10.0.28.62,success,,3639.49
10.0.28.111,success,,3636.26
10.0.28.55,success,,3639.34
10.0.28.78,success,,3637.95
10.0.28.103,success,,3639.13
10.0.28.109,success,,3637.93
10.0.28.73,success,,3640.65
10.0.28.64,success,,3641.54
10.0.28.83,success,,3639.36
10.0.28.63,success,,3642.62
10.0.28.53,success,,3642.43
10.0.28.25,success,,3645.18
10.0.28.92,success,,3642.06
10.0.28.77,success,,3644.77
10.0.28.70,success,,3642.39
10.0.28.59,success,,3642.69
10.0.28.82,success,,3642.81
10.0.28.113,success,,3642.14
10.0.28.69,success,,3644.87
10.0.28.87,success,,3646.51
10.0.28.98,success,,3644.47
10.0.28.115,success,,3643.57
10.0.28.80,success,,3644.76
10.0.28.106,success,,3644.50
10.0.28.108,success,,3645.36
10.0.28.74,success,,3646.71
10.0.28.110,success,,3646.16
10.0.28.68,success,,3646.90
10.0.28.107,success,,3647.71
10.0.28.86,success,,3652.24
10.0.28.126,success,,3648.31
10.0.155.93,success,,3787.31
10.0.129.124,failure,fetch failed,10526.15
10.0.129.125,failure,fetch failed,10526.31
10.0.200.20,failure,fetch failed,10530.52
10.0.15.249,failure,fetch failed,10500.41
10.0.161.56,failure,fetch failed,10500.24
10.0.43.159,failure,fetch failed,10500.00
10.0.26.238,failure,fetch failed,10483.86
10.0.26.164,failure,fetch failed,10483.39
10.0.26.215,failure,fetch failed,10480.69
10.0.28.104,failure,fetch failed,10463.38
